date,home_team,away_team,home_elo_pre,away_elo_pre,elo_k,source,source_file
2024-09-10,Trinidad and Tobago,French Guiana,1525.8666144553617,1463.4415526161056,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-09-10,United Arab Emirates,Iran,1628.8379794103141,1817.6354776253158,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-09-10,United States,New Zealand,1762.6235359666387,1599.5024259515908,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-09-10,United States Virgin Islands,Barbados,1194.9647591287157,1276.3267103891628,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-09-10,Venezuela,Uruguay,1704.2793544502942,1837.8780918479108,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-09-10,Vietnam,Thailand,1490.7914623312029,1549.9219317651764,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-09-10,Zambia,Sierra Leone,1519.163453308081,1429.1656043642743,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-09-10,Zimbabwe,Cameroon,1453.3534903825741,1640.8797626389164,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-08,Brunei,Timor-Leste,1142.4859645683732,1085.5074430248706,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-09,Barbados,United States Virgin Islands,1284.0268140648889,1187.2646554529897,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-09,Belize,Anguilla,1338.322085251913,1150.1467674246194,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-09,Saint Kitts and Nevis,British Virgin Islands,1394.6737996367797,1180.5568461892417,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Algeria,Togo,1739.248395163478,1475.208028675279,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Australia,China,1746.4800066487996,1540.3416434387093,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Austria,Kazakhstan,1755.7160092965653,1459.552276204422,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Bahrain,Indonesia,1597.832422318452,1494.3779883122647,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Bolivia,Colombia,1543.599745112984,1927.0210147337357,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Bonaire,Montserrat,1382.133275528848,1342.2081605791084,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Burkina Faso,Burundi,1583.5807452231638,1440.8498671753944,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Cape Verde,Botswana,1591.1796416091374,1423.429693958983,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Chile,Brazil,1681.9875080142954,1927.313707786718,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Cuba,Trinidad and Tobago,1446.5607855778471,1524.0889647910183,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,DR Congo,Tanzania,1569.1410115695674,1474.855779162779,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Ecuador,Paraguay,1781.3354114465246,1661.9303704364922,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,England,Greece,1898.8350089190094,1684.564675173191,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Faroe Islands,Armenia,1307.7514333796935,1483.050231766027,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Fiji,Solomon Islands,1530.5650538830487,1516.3459006960688,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Finland,Republic of Ireland,1588.4579420718671,1617.4378739874749,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,French Guiana,Honduras,1465.219202280449,1553.1189912384034,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Ghana,Sudan,1594.8973668435838,1436.4950207578447,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Gibraltar,San Marino,1278.8756982149423,1052.359301181053,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Iraq,Palestine,1697.692772557738,1498.9399332828712,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Israel,France,1555.0061959023028,1923.8026759144568,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Italy,Belgium,1867.4167510453576,1870.5492841081689,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Jordan,South Korea,1650.1392333394072,1784.2522565233996,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Latvia,North Macedonia,1384.5943323044512,1552.7753438581444,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Liechtenstein,Hong Kong,1141.725870042816,1361.9630857484315,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Moldova,Andorra,1391.9887208647488,1206.2165188692697,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Myanmar,Sri Lanka,1261.0499418956858,1112.9981602240648,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Namibia,Zimbabwe,1487.4173905642222,1458.281431970777,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Nicaragua,Jamaica,1462.8925660609088,1612.6638567492278,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Norway,Slovenia,1690.662916694075,1691.4635001816753,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Oman,Kuwait,1618.7050774780503,1489.0353830291992,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Papua New Guinea,New Caledonia,1438.4240498463546,1528.890149528673,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Qatar,Kyrgyzstan,1672.166340062118,1445.264056973457,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Saint Vincent and the Grenadines,El Salvador,1346.2374879535005,1499.1111079370262,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Saudi Arabia,Japan,1631.9693643054145,1840.9389084196544,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,United Arab Emirates,North Korea,1623.793574385581,1536.5916818628314,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Uzbekistan,Iran,1709.997483029095,1822.679882650049,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-10,Venezuela,Argentina,1707.9456881564065,1994.0656545650777,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Angola,Niger,1553.1507989051042,1364.0267571667018,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Aruba,Haiti,1280.8279236009162,1573.535544388134,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Benin,Rwanda,1496.255526523266,1457.2456167836444,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Bosnia and Herzegovina,Germany,1565.4289360879566,1867.1573041875442,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Cambodia,Taiwan,1183.7860165474765,1276.2855552358933,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Cameroon,Kenya,1635.9518210507135,1507.4294558622787,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Czech Republic,Albania,1699.972125776923,1581.8321075820213,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Egypt,Mauritania,1719.7304509623732,1470.9959597327531,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Equatorial Guinea,Liberia,1496.7582647067018,1395.6090388817017,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Estonia,Azerbaijan,1442.9935151475552,1460.8327886903642,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Gabon,Lesotho,1526.4421393508323,1363.673716190654,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Grenada,Curaçao,1324.557205325734,1455.7426284069993,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Guadeloupe,Martinique,1505.4904916907544,1510.9598546299676,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Guyana,Guatemala,1427.1121109953392,1561.8397374694614,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Hungary,Netherlands,1714.1822598535973,1882.863403259897,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Iceland,Wales,1577.6453273391583,1694.381801760344,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Ivory Coast,Sierra Leone,1709.7935187826051,1421.6995280605765,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Madagascar,Gambia,1448.905984270512,1452.306240592502,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Mali,Guinea-Bissau,1636.840803915344,1438.635158005671,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Mozambique,Eswatini,1487.9050046599396,1345.357303379765,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,New Zealand,Tahiti,1603.880380695467,1531.8668370067371,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Nigeria,Libya,1635.8900352719713,1502.4005863080324,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Peru,Uruguay,1709.84511216883,1834.2117581417986,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Saint Lucia,Saint Martin,1381.342506597128,1338.0129712330781,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Senegal,Malawi,1752.61523657149,1436.0676808834962,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Sint Maarten,Puerto Rico,1361.682011969895,1372.5602306557748,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Slovakia,Sweden,1658.9472976078114,1720.465952403656,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,South Africa,Congo,1627.6921878307965,1415.8862499711179,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Suriname,Costa Rica,1484.5818674255681,1668.0702564004653,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Syria,Tajikistan,1510.151440131938,1457.4752139144416,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Thailand,Philippines,1558.2362638494003,1331.965370934683,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Tunisia,Comoros,1706.006464684128,1430.7194321114882,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Turkey,Montenegro,1730.4663492602208,1541.2267293160596,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Uganda,South Sudan,1479.625575156842,1320.3926701494265,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Ukraine,Georgia,1732.1951435513727,1645.6007155380476,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-11,Zambia,Chad,1526.6295296117787,1333.6947696735303,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Antigua and Barbuda,Dominican Republic,1339.5519754196876,1437.5901959956868,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Bahamas,United States Virgin Islands,1282.9434210431837,1179.9798536808312,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Belarus,Northern Ireland,1476.0191065044187,1536.0272031095953,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Bermuda,Dominica,1392.1194679866044,1322.5802282789853,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Bulgaria,Luxembourg,1537.2550909672966,1438.7046937129373,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Cayman Islands,British Virgin Islands,1265.3899108708524,1176.042159526828,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Croatia,Scotland,1829.2989070001809,1661.6448851637356,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Cyprus,Romania,1394.1370163222005,1652.8286306257821,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Guinea,Ethiopia,1530.2834616215607,1425.4135331956202,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Lithuania,Kosovo,1378.5550770703878,1522.9205070678702,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Morocco,Central African Republic,1774.507484546649,1405.168035635376,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Poland,Portugal,1736.7973342909406,1885.688523918057,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Serbia,Switzerland,1734.2807028668174,1779.2232095243075,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Spain,Denmark,1963.2313697841403,1811.0314468567478,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Turks and Caicos Islands,Anguilla,1269.7991865013353,1145.088840404625,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,United States,Panama,1758.2455812227624,1685.974659791646,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Vanuatu,Samoa,1466.0803603261263,1384.1251327711407,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-12,Vietnam,India,1482.477130246979,1408.0680620964533,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Andorra,San Marino,1201.106139619057,1048.0892249727415,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Armenia,North Macedonia,1478.3933482333896,1558.2804207284817,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Austria,Norway,1758.7926527625295,1700.6859592983456,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Burundi,Burkina Faso,1434.741490563384,1589.689121835174,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Faroe Islands,Latvia,1312.408316912331,1379.089255434114,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Finland,England,1579.290122523082,1883.3466099950472,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Greece,Republic of Ireland,1700.0530740971533,1626.60569353626,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Kazakhstan,Slovenia,1456.4756327384578,1681.4404575774047,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Liechtenstein,Gibraltar,1157.333144824306,1283.145774423254,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Malta,Moldova,1347.0733932513149,1397.0991001149614,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Montserrat,Bonaire,1353.3522661550799,1370.9891699528764,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Myanmar,Sri Lanka,1267.0291444018771,1107.0189577178735,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-13,Saint Vincent and the Grenadines,El Salvador,1340.3739791923292,1504.9746166981975,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Aruba,Haiti,1277.6991289556383,1576.6643390334118,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Azerbaijan,Slovakia,1450.3197838673861,1660.6996715220778,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Belgium,France,1870.4591250020267,1925.9403733728914,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Bosnia and Herzegovina,Hungary,1562.4347634006626,1718.6886620955743,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Curaçao,Grenada,1452.1365710861535,1328.1632626465798,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Estonia,Sweden,1453.5065199705332,1718.7135784893896,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Eswatini,Mozambique,1349.2444520672298,1484.0178559724748,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Gambia,Madagascar,1452.2083764729641,1449.0038483900498,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Georgia,Albania,1638.0427454253781,1575.1071877962127,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Germany,Netherlands,1870.1514768748382,1878.35700101792,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Iceland,Turkey,1580.8842958037133,1735.5011601198826,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Italy,Israel,1867.5069101514998,1552.8684984438682,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Jamaica,Honduras,1618.6016517341407,1560.641663163897,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Kenya,Cameroon,1500.9686478719177,1642.4126290410745,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Liberia,Equatorial Guinea,1388.4407922518333,1503.9265113365702,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,New Zealand,Malaysia,1611.8368452892728,1508.0907314964495,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Nicaragua,French Guiana,1456.954771075996,1457.6965303549555,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Puerto Rico,Sint Maarten,1362.2472326259858,1371.995009999684,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Saint Lucia,Saint Martin,1390.1018079336714,1329.2536698965348,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Tajikistan,Philippines,1448.9798462565745,1327.6905465971179,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Thailand,Syria,1562.5110881869655,1518.646807789805,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Togo,Algeria,1471.618617246874,1742.837806591883,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Trinidad and Tobago,Cuba,1521.893838215268,1448.7559121535974,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Ukraine,Czech Republic,1739.753113664042,1706.6970455627315,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Wales,Montenegro,1691.142833295789,1536.1919184563978,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-14,Zimbabwe,Namibia,1469.1180719638705,1476.5807505711286,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Argentina,Bolivia,1987.2958455491514,1561.6175405240595,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Barbados,Bahamas,1291.3116158370474,1290.0637055941136,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Belarus,Luxembourg,1477.7293063018994,1441.4675001358942,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Belize,Turks and Caicos Islands,1343.3800122719074,1276.3563402440043,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Bermuda,Dominica,1400.1442730616168,1314.5554232039729,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Botswana,Cape Verde,1437.9147113079766,1576.6946242601439,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Brazil,Peru,1931.2314185453927,1723.2792355484248,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Canada,Panama,1713.1486769254955,1678.0252926912433,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Chad,Zambia,1338.7396698273437,1521.5846294579653,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,China,Indonesia,1535.6643915890131,1497.270655136792,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Colombia,Chile,1909.0032193226602,1678.0697972556206,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Comoros,Tunisia,1447.3167568091553,1689.409139986461,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Congo,South Africa,1411.3248912199203,1632.253546581994,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Costa Rica,Guatemala,1663.2308138253306,1568.1453128673327,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Dominican Republic,Antigua and Barbuda,1444.8410114973976,1332.3011599179767,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Ethiopia,Guinea,1418.343488045029,1537.3535067721518,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Guadeloupe,Martinique,1495.647899608019,1520.802446712703,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Guinea-Bissau,Mali,1433.7922875870263,1641.6836743339886,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Hong Kong,Cambodia,1346.3558109669416,1196.3871975492812,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Iran,Qatar,1819.5457499027564,1676.4289608772385,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Japan,Australia,1845.5580127040114,1751.1572584984958,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Jordan,Oman,1643.8183726910531,1625.1370328989503,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Kosovo,Cyprus,1528.9890357621352,1390.4560253873708,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Kyrgyzstan,North Korea,1441.0014361583364,1539.0501462763702,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Lesotho,Gabon,1368.0434617631195,1522.0723937783669,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Lithuania,Romania,1372.4865483761228,1656.5096215606118,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Malawi,Senegal,1433.284265009031,1755.3986524459551,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Mauritania,Egypt,1467.1396881300059,1723.5867225651205,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Mexico,United States,1760.3392158319457,1766.1949483231651,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Morocco,Central African Republic,1776.6392219442994,1403.0362982377258,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Niger,Angola,1358.9894393970349,1558.1881166747712,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Northern Ireland,Bulgaria,1534.3170033121146,1534.4922845443398,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Palestine,Kuwait,1494.1086142311115,1482.6034276082992,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Paraguay,Venezuela,1665.2379166542978,1714.7154971723328,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Poland,Croatia,1730.83836627352,1834.8160955121489,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Rwanda,Benin,1448.3637176663717,1505.1374256405388,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Saint Kitts and Nevis,Cayman Islands,1399.1884862991933,1272.873505362797,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Saudi Arabia,Bahrain,1627.3502600210575,1594.9397554939248,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Scotland,Portugal,1656.1276966517676,1891.6474919354775,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Sierra Leone,Ivory Coast,1418.4999964018862,1712.9930504412955,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,South Korea,Iraq,1790.5731171717537,1702.5240916094976,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,South Sudan,Uganda,1314.6797212865463,1485.3385240197222,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Spain,Serbia,1969.1109641538656,1745.5670852980184,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Sudan,Ghana,1440.7625400365964,1590.629847564832,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Suriname,Guyana,1489.4213100007028,1420.806535597468,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Switzerland,Denmark,1767.9368270931066,1805.1518524870226,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Tanzania,DR Congo,1467.5048146091806,1576.4919761231658,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Timor-Leste,Brunei,1097.132870731555,1130.8605368616888,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Uruguay,Ecuador,1820.7776347622037,1778.027865228719,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-10-15,Uzbekistan,United Arab Emirates,1713.1316157763877,1621.3351099720421,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-13,Bangladesh,Maldives,1230.3496895818948,1244.8973456344331,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-13,Chad,Sierra Leone,1333.5649175894873,1435.3982324927788,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-13,Liberia,Togo,1381.647500298608,1468.1493079048935,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-13,Namibia,Cameroon,1466.365990440993,1648.5524811599873,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-13,Tajikistan,Nepal,1435.6240867233985,1242.5763303083256,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Armenia,Faroe Islands,1470.6530005102104,1314.304326048438,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Australia,Saudi Arabia,1753.80938533004,1626.4201072372837,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Bahrain,China,1595.8699082776986,1544.5638073415041,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Belgium,Italy,1862.0425671486742,1870.3167629361421,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Belize,French Guiana,1351.4744948738971,1447.6751808391637,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Benin,Nigeria,1493.5177377445484,1642.2264246256466,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Burkina Faso,Senegal,1595.5032723400195,1758.1061705059549,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Burundi,Malawi,1428.9273400585387,1430.5767469490313,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Costa Rica,Panama,1670.560374252328,1669.0327951179734,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Ecuador,Bolivia,1779.2521303716796,1560.029356365589,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,El Salvador,Bonaire,1490.5623038921808,1380.4819746432986,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Equatorial Guinea,Algeria,1510.7198032897954,1746.3071159338635,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,France,Israel,1934.356931226244,1550.058645659226,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Greece,England,1707.970026509906,1886.306822887642,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Hong Kong,Philippines,1352.2888648290048,1341.046306130294,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Iraq,Jordan,1695.0054510157547,1653.2811980900947,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Jamaica,United States,1616.9487341711786,1756.026422750841,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Kazakhstan,Austria,1452.1754840142567,1767.1356283448083,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Kuwait,South Korea,1482.9344525092786,1798.0917577654966,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Lesotho,Central African Republic,1362.2074778955828,1400.9508533458272,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Madagascar,Tunisia,1439.0960795071012,1683.3858266107914,20,calculated_from_international_results,data/raw/matches/international_results.csv
2024-11-14,Malaysia,Laos,1500.991089198829,1130.7142884234659,20,calculated_from_international_results,data/raw/matches/international_results.csv
