year,match_id,date,team_a,team_b,bookmaker,market,odds_team_a,odds_draw,odds_team_b,odds_type,collected_at,source,source_url,source_sheet,source_event_id
2026,WC2026_031,2026-06-14,Netherlands,Japan,Betboo Brazil,1x2,1.98,3.6,3.6,snapshot,2026-06-13T19:40:17Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-japan,NA,netherlands-v-japan
2026,WC2026_031,2026-06-14,Netherlands,Japan,Betsson Brazil,1x2,2.05,3.55,3.8,snapshot,2026-06-13T19:40:17Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-japan,NA,netherlands-v-japan
2026,WC2026_031,2026-06-14,Netherlands,Japan,GaleraBet Brazil,1x2,1.95,3.4,3.65,snapshot,2026-06-13T19:40:17Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-japan,NA,netherlands-v-japan
2026,WC2026_031,2026-06-14,Netherlands,Japan,SeguroBet Brazil,1x2,1.97,3.53,3.73,snapshot,2026-06-13T19:40:17Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-japan,NA,netherlands-v-japan
2026,WC2026_031,2026-06-14,Netherlands,Japan,Sportingbet Brazil,1x2,1.95,3.7,3.4,snapshot,2026-06-13T19:40:17Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-japan,NA,netherlands-v-japan
2026,WC2026_031,2026-06-14,Netherlands,Japan,Stake Brazil,1x2,2,3.45,3.75,snapshot,2026-06-13T19:40:17Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-japan,NA,netherlands-v-japan
2026,WC2026_032,2026-06-14,Sweden,Tunisia,Bet365 Brazil,1x2,1.91,3.4,4.1,snapshot,2026-06-13T19:40:36Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/sweden-v-tunisia,NA,sweden-v-tunisia
2026,WC2026_032,2026-06-14,Sweden,Tunisia,BetMGM Brazil,1x2,1.92,3.5,4.3,snapshot,2026-06-13T19:40:36Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/sweden-v-tunisia,NA,sweden-v-tunisia
2026,WC2026_032,2026-06-14,Sweden,Tunisia,Betboo Brazil,1x2,1.87,3.4,4.33,snapshot,2026-06-13T19:40:36Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/sweden-v-tunisia,NA,sweden-v-tunisia
2026,WC2026_032,2026-06-14,Sweden,Tunisia,Betsson Brazil,1x2,1.92,3.45,4.4,snapshot,2026-06-13T19:40:36Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/sweden-v-tunisia,NA,sweden-v-tunisia
2026,WC2026_032,2026-06-14,Sweden,Tunisia,GaleraBet Brazil,1x2,1.83,3.35,4.3,snapshot,2026-06-13T19:40:36Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/sweden-v-tunisia,NA,sweden-v-tunisia
2026,WC2026_032,2026-06-14,Sweden,Tunisia,SeguroBet Brazil,1x2,1.87,3.45,4.2,snapshot,2026-06-13T19:40:36Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/sweden-v-tunisia,NA,sweden-v-tunisia
2026,WC2026_032,2026-06-14,Sweden,Tunisia,Sportingbet Brazil,1x2,1.85,3.5,4.2,snapshot,2026-06-13T19:40:36Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/sweden-v-tunisia,NA,sweden-v-tunisia
2026,WC2026_032,2026-06-14,Sweden,Tunisia,Stake Brazil,1x2,1.86,3.45,4.5,snapshot,2026-06-13T19:40:36Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/sweden-v-tunisia,NA,sweden-v-tunisia
2026,WC2026_037,2026-06-15,Belgium,Egypt,Bet365 Brazil,1x2,1.6,3.8,5.75,snapshot,2026-06-13T19:40:56Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/belgium-v-egypt,NA,belgium-v-egypt
2026,WC2026_037,2026-06-15,Belgium,Egypt,BetMGM Brazil,1x2,1.62,4.1,5.8,snapshot,2026-06-13T19:40:56Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/belgium-v-egypt,NA,belgium-v-egypt
2026,WC2026_037,2026-06-15,Belgium,Egypt,Betboo Brazil,1x2,1.63,4,5.25,snapshot,2026-06-13T19:40:56Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/belgium-v-egypt,NA,belgium-v-egypt
2026,WC2026_037,2026-06-15,Belgium,Egypt,Betsson Brazil,1x2,1.65,4,5.55,snapshot,2026-06-13T19:40:56Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/belgium-v-egypt,NA,belgium-v-egypt
2026,WC2026_037,2026-06-15,Belgium,Egypt,GaleraBet Brazil,1x2,1.61,3.7,5.2,snapshot,2026-06-13T19:40:56Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/belgium-v-egypt,NA,belgium-v-egypt
2026,WC2026_037,2026-06-15,Belgium,Egypt,SeguroBet Brazil,1x2,1.59,3.91,5.7,snapshot,2026-06-13T19:40:56Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/belgium-v-egypt,NA,belgium-v-egypt
2026,WC2026_037,2026-06-15,Belgium,Egypt,Sportingbet Brazil,1x2,1.62,4,5,snapshot,2026-06-13T19:40:56Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/belgium-v-egypt,NA,belgium-v-egypt
2026,WC2026_037,2026-06-15,Belgium,Egypt,Stake Brazil,1x2,1.58,4,5.8,snapshot,2026-06-13T19:40:56Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/belgium-v-egypt,NA,belgium-v-egypt
2026,WC2026_038,2026-06-15,Iran,New Zealand,Bet365 Brazil,1x2,1.83,3.4,4.75,snapshot,2026-06-13T19:41:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iran-v-new-zealand,NA,iran-v-new-zealand
2026,WC2026_038,2026-06-15,Iran,New Zealand,BetMGM Brazil,1x2,1.83,3.4,4.5,snapshot,2026-06-13T19:41:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iran-v-new-zealand,NA,iran-v-new-zealand
2026,WC2026_038,2026-06-15,Iran,New Zealand,Betboo Brazil,1x2,1.82,3.4,4.6,snapshot,2026-06-13T19:41:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iran-v-new-zealand,NA,iran-v-new-zealand
2026,WC2026_038,2026-06-15,Iran,New Zealand,Betsson Brazil,1x2,1.85,3.45,4.8,snapshot,2026-06-13T19:41:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iran-v-new-zealand,NA,iran-v-new-zealand
2026,WC2026_038,2026-06-15,Iran,New Zealand,GaleraBet Brazil,1x2,1.85,3.25,4.3,snapshot,2026-06-13T19:41:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iran-v-new-zealand,NA,iran-v-new-zealand
2026,WC2026_038,2026-06-15,Iran,New Zealand,SeguroBet Brazil,1x2,1.8,3.47,4.6,snapshot,2026-06-13T19:41:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iran-v-new-zealand,NA,iran-v-new-zealand
2026,WC2026_038,2026-06-15,Iran,New Zealand,Sportingbet Brazil,1x2,1.8,3.4,4.5,snapshot,2026-06-13T19:41:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iran-v-new-zealand,NA,iran-v-new-zealand
2026,WC2026_038,2026-06-15,Iran,New Zealand,Stake Brazil,1x2,1.83,3.4,4.75,snapshot,2026-06-13T19:41:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iran-v-new-zealand,NA,iran-v-new-zealand
2026,WC2026_044,2026-06-15,Saudi Arabia,Uruguay,Bet365 Brazil,1x2,7.5,4.33,1.44,snapshot,2026-06-13T19:41:06Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/saudi-arabia-v-uruguay,NA,saudi-arabia-v-uruguay
2026,WC2026_044,2026-06-15,Saudi Arabia,Uruguay,BetMGM Brazil,1x2,7.5,4.3,1.44,snapshot,2026-06-13T19:41:06Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/saudi-arabia-v-uruguay,NA,saudi-arabia-v-uruguay
2026,WC2026_044,2026-06-15,Saudi Arabia,Uruguay,Betboo Brazil,1x2,7.25,4.4,1.46,snapshot,2026-06-13T19:41:06Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/saudi-arabia-v-uruguay,NA,saudi-arabia-v-uruguay
2026,WC2026_044,2026-06-15,Saudi Arabia,Uruguay,Betsson Brazil,1x2,8.3,4.2,1.47,snapshot,2026-06-13T19:41:06Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/saudi-arabia-v-uruguay,NA,saudi-arabia-v-uruguay
2026,WC2026_044,2026-06-15,Saudi Arabia,Uruguay,GaleraBet Brazil,1x2,8.3,4,1.41,snapshot,2026-06-13T19:41:06Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/saudi-arabia-v-uruguay,NA,saudi-arabia-v-uruguay
2026,WC2026_044,2026-06-15,Saudi Arabia,Uruguay,SeguroBet Brazil,1x2,7.9,4.4,1.41,snapshot,2026-06-13T19:41:06Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/saudi-arabia-v-uruguay,NA,saudi-arabia-v-uruguay
2026,WC2026_044,2026-06-15,Saudi Arabia,Uruguay,Sportingbet Brazil,1x2,7,4.5,1.44,snapshot,2026-06-13T19:41:06Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/saudi-arabia-v-uruguay,NA,saudi-arabia-v-uruguay
2026,WC2026_044,2026-06-15,Saudi Arabia,Uruguay,Stake Brazil,1x2,8.5,4.5,1.41,snapshot,2026-06-13T19:41:06Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/saudi-arabia-v-uruguay,NA,saudi-arabia-v-uruguay
2026,WC2026_043,2026-06-15,Spain,Cape Verde,Bet365 Brazil,1x2,1.08,12,21,snapshot,2026-06-13T19:40:46Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/spain-v-cape-verde,NA,spain-v-cape-verde
2026,WC2026_043,2026-06-15,Spain,Cape Verde,BetMGM Brazil,1x2,1.1,11.5,25,snapshot,2026-06-13T19:40:46Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/spain-v-cape-verde,NA,spain-v-cape-verde
2026,WC2026_043,2026-06-15,Spain,Cape Verde,Betboo Brazil,1x2,1.11,10,26,snapshot,2026-06-13T19:40:46Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/spain-v-cape-verde,NA,spain-v-cape-verde
2026,WC2026_043,2026-06-15,Spain,Cape Verde,Betsson Brazil,1x2,1.1,9.6,38,snapshot,2026-06-13T19:40:46Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/spain-v-cape-verde,NA,spain-v-cape-verde
2026,WC2026_043,2026-06-15,Spain,Cape Verde,GaleraBet Brazil,1x2,1.09,9.1,21,snapshot,2026-06-13T19:40:46Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/spain-v-cape-verde,NA,spain-v-cape-verde
2026,WC2026_043,2026-06-15,Spain,Cape Verde,SeguroBet Brazil,1x2,1.07,12,29,snapshot,2026-06-13T19:40:46Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/spain-v-cape-verde,NA,spain-v-cape-verde
2026,WC2026_043,2026-06-15,Spain,Cape Verde,Sportingbet Brazil,1x2,1.11,10.5,23,snapshot,2026-06-13T19:40:46Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/spain-v-cape-verde,NA,spain-v-cape-verde
2026,WC2026_043,2026-06-15,Spain,Cape Verde,Stake Brazil,1x2,1.08,11.5,26,snapshot,2026-06-13T19:40:46Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/spain-v-cape-verde,NA,spain-v-cape-verde
2026,WC2026_055,2026-06-16,Argentina,Algeria,Bet365 Brazil,1x2,1.36,4.75,9,snapshot,2026-06-13T19:41:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/argentina-v-algeria,NA,argentina-v-algeria
2026,WC2026_055,2026-06-16,Argentina,Algeria,BetMGM Brazil,1x2,1.38,4.6,8.5,snapshot,2026-06-13T19:41:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/argentina-v-algeria,NA,argentina-v-algeria
2026,WC2026_055,2026-06-16,Argentina,Algeria,Betboo Brazil,1x2,1.41,4.5,8,snapshot,2026-06-13T19:41:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/argentina-v-algeria,NA,argentina-v-algeria
2026,WC2026_055,2026-06-16,Argentina,Algeria,Betsson Brazil,1x2,1.42,4.45,9.2,snapshot,2026-06-13T19:41:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/argentina-v-algeria,NA,argentina-v-algeria
2026,WC2026_055,2026-06-16,Argentina,Algeria,GaleraBet Brazil,1x2,1.37,4.2,8.8,snapshot,2026-06-13T19:41:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/argentina-v-algeria,NA,argentina-v-algeria
2026,WC2026_055,2026-06-16,Argentina,Algeria,SeguroBet Brazil,1x2,1.39,4.4,8.7,snapshot,2026-06-13T19:41:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/argentina-v-algeria,NA,argentina-v-algeria
2026,WC2026_055,2026-06-16,Argentina,Algeria,Sportingbet Brazil,1x2,1.41,4.6,7.5,snapshot,2026-06-13T19:41:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/argentina-v-algeria,NA,argentina-v-algeria
2026,WC2026_055,2026-06-16,Argentina,Algeria,Stake Brazil,1x2,1.37,4.6,9.5,snapshot,2026-06-13T19:41:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/argentina-v-algeria,NA,argentina-v-algeria
2026,WC2026_056,2026-06-16,Austria,Jordan,Bet365 Brazil,1x2,1.33,5.5,8,snapshot,2026-06-13T19:41:59Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/austria-v-jordan,NA,austria-v-jordan
2026,WC2026_056,2026-06-16,Austria,Jordan,BetMGM Brazil,1x2,1.33,5.2,8.5,snapshot,2026-06-13T19:41:59Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/austria-v-jordan,NA,austria-v-jordan
2026,WC2026_056,2026-06-16,Austria,Jordan,Betboo Brazil,1x2,1.33,5.25,8.75,snapshot,2026-06-13T19:41:59Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/austria-v-jordan,NA,austria-v-jordan
2026,WC2026_056,2026-06-16,Austria,Jordan,Betsson Brazil,1x2,1.36,4.95,9.9,snapshot,2026-06-13T19:41:59Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/austria-v-jordan,NA,austria-v-jordan
2026,WC2026_056,2026-06-16,Austria,Jordan,GaleraBet Brazil,1x2,1.32,4.85,8.7,snapshot,2026-06-13T19:41:59Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/austria-v-jordan,NA,austria-v-jordan
2026,WC2026_056,2026-06-16,Austria,Jordan,SeguroBet Brazil,1x2,1.33,5.2,8.7,snapshot,2026-06-13T19:41:59Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/austria-v-jordan,NA,austria-v-jordan
2026,WC2026_056,2026-06-16,Austria,Jordan,Sportingbet Brazil,1x2,1.32,5.5,8,snapshot,2026-06-13T19:41:59Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/austria-v-jordan,NA,austria-v-jordan
2026,WC2026_056,2026-06-16,Austria,Jordan,Stake Brazil,1x2,1.3,5.75,9.5,snapshot,2026-06-13T19:41:59Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/austria-v-jordan,NA,austria-v-jordan
2026,WC2026_049,2026-06-16,France,Senegal,Bet365 Brazil,1x2,1.48,4.33,7,snapshot,2026-06-13T19:41:28Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/france-v-senegal,NA,france-v-senegal
2026,WC2026_049,2026-06-16,France,Senegal,BetMGM Brazil,1x2,1.47,4.5,7,snapshot,2026-06-13T19:41:28Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/france-v-senegal,NA,france-v-senegal
2026,WC2026_049,2026-06-16,France,Senegal,Betboo Brazil,1x2,1.47,4.33,7,snapshot,2026-06-13T19:41:28Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/france-v-senegal,NA,france-v-senegal
2026,WC2026_049,2026-06-16,France,Senegal,Betsson Brazil,1x2,1.49,4.3,7.7,snapshot,2026-06-13T19:41:28Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/france-v-senegal,NA,france-v-senegal
2026,WC2026_049,2026-06-16,France,Senegal,GaleraBet Brazil,1x2,1.46,4,6.8,snapshot,2026-06-13T19:41:28Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/france-v-senegal,NA,france-v-senegal
2026,WC2026_049,2026-06-16,France,Senegal,SeguroBet Brazil,1x2,1.46,4.33,7.1,snapshot,2026-06-13T19:41:28Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/france-v-senegal,NA,france-v-senegal
2026,WC2026_049,2026-06-16,France,Senegal,Sportingbet Brazil,1x2,1.46,4.4,6.75,snapshot,2026-06-13T19:41:28Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/france-v-senegal,NA,france-v-senegal
2026,WC2026_049,2026-06-16,France,Senegal,Stake Brazil,1x2,1.45,4.35,7.5,snapshot,2026-06-13T19:41:28Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/france-v-senegal,NA,france-v-senegal
2026,WC2026_050,2026-06-16,Iraq,Norway,Bet365 Brazil,1x2,13,7,1.2,snapshot,2026-06-13T19:41:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iraq-v-norway,NA,iraq-v-norway
2026,WC2026_050,2026-06-16,Iraq,Norway,BetMGM Brazil,1x2,14,7,1.18,snapshot,2026-06-13T19:41:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iraq-v-norway,NA,iraq-v-norway
2026,WC2026_050,2026-06-16,Iraq,Norway,Betboo Brazil,1x2,13.5,7.25,1.2,snapshot,2026-06-13T19:41:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iraq-v-norway,NA,iraq-v-norway
2026,WC2026_050,2026-06-16,Iraq,Norway,Betsson Brazil,1x2,17.5,7.1,1.19,snapshot,2026-06-13T19:41:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iraq-v-norway,NA,iraq-v-norway
2026,WC2026_050,2026-06-16,Iraq,Norway,GaleraBet Brazil,1x2,12,6.5,1.19,snapshot,2026-06-13T19:41:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iraq-v-norway,NA,iraq-v-norway
2026,WC2026_050,2026-06-16,Iraq,Norway,SeguroBet Brazil,1x2,15,7.2,1.17,snapshot,2026-06-13T19:41:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iraq-v-norway,NA,iraq-v-norway
2026,WC2026_050,2026-06-16,Iraq,Norway,Sportingbet Brazil,1x2,12.5,7.5,1.2,snapshot,2026-06-13T19:41:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iraq-v-norway,NA,iraq-v-norway
2026,WC2026_050,2026-06-16,Iraq,Norway,Stake Brazil,1x2,15,7,1.19,snapshot,2026-06-13T19:41:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/iraq-v-norway,NA,iraq-v-norway
2026,WC2026_067,2026-06-17,England,Croatia,Bet365 Brazil,1x2,1.73,3.8,4.75,snapshot,2026-06-13T19:42:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/england-v-croatia,NA,england-v-croatia
2026,WC2026_067,2026-06-17,England,Croatia,BetMGM Brazil,1x2,1.72,3.8,4.8,snapshot,2026-06-13T19:42:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/england-v-croatia,NA,england-v-croatia
2026,WC2026_067,2026-06-17,England,Croatia,Betboo Brazil,1x2,1.73,3.6,4.8,snapshot,2026-06-13T19:42:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/england-v-croatia,NA,england-v-croatia
2026,WC2026_067,2026-06-17,England,Croatia,Betsson Brazil,1x2,1.75,3.65,5.35,snapshot,2026-06-13T19:42:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/england-v-croatia,NA,england-v-croatia
2026,WC2026_067,2026-06-17,England,Croatia,GaleraBet Brazil,1x2,1.68,3.5,5,snapshot,2026-06-13T19:42:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/england-v-croatia,NA,england-v-croatia
2026,WC2026_067,2026-06-17,England,Croatia,SeguroBet Brazil,1x2,1.7,3.79,4.8,snapshot,2026-06-13T19:42:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/england-v-croatia,NA,england-v-croatia
2026,WC2026_067,2026-06-17,England,Croatia,Sportingbet Brazil,1x2,1.72,3.7,4.6,snapshot,2026-06-13T19:42:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/england-v-croatia,NA,england-v-croatia
2026,WC2026_067,2026-06-17,England,Croatia,Stake Brazil,1x2,1.68,3.75,5.3,snapshot,2026-06-13T19:42:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/england-v-croatia,NA,england-v-croatia
2026,WC2026_068,2026-06-17,Ghana,Panama,Bet365 Brazil,1x2,2.15,3.5,3.3,snapshot,2026-06-13T19:42:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ghana-v-panama,NA,ghana-v-panama
2026,WC2026_068,2026-06-17,Ghana,Panama,BetMGM Brazil,1x2,2.15,3.4,3.4,snapshot,2026-06-13T19:42:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ghana-v-panama,NA,ghana-v-panama
2026,WC2026_068,2026-06-17,Ghana,Panama,Betboo Brazil,1x2,2.15,3.3,3.5,snapshot,2026-06-13T19:42:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ghana-v-panama,NA,ghana-v-panama
2026,WC2026_068,2026-06-17,Ghana,Panama,Betsson Brazil,1x2,2.2,3.3,3.6,snapshot,2026-06-13T19:42:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ghana-v-panama,NA,ghana-v-panama
2026,WC2026_068,2026-06-17,Ghana,Panama,GaleraBet Brazil,1x2,2.12,3.2,3.35,snapshot,2026-06-13T19:42:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ghana-v-panama,NA,ghana-v-panama
2026,WC2026_068,2026-06-17,Ghana,Panama,SeguroBet Brazil,1x2,2.13,3.41,3.35,snapshot,2026-06-13T19:42:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ghana-v-panama,NA,ghana-v-panama
2026,WC2026_068,2026-06-17,Ghana,Panama,Sportingbet Brazil,1x2,2.1,3.3,3.4,snapshot,2026-06-13T19:42:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ghana-v-panama,NA,ghana-v-panama
2026,WC2026_068,2026-06-17,Ghana,Panama,Stake Brazil,1x2,2.2,3.3,3.4,snapshot,2026-06-13T19:42:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ghana-v-panama,NA,ghana-v-panama
2026,WC2026_061,2026-06-17,Portugal,DR Congo,Bet365 Brazil,1x2,1.29,5.75,10,snapshot,2026-06-13T19:42:09Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/portugal-v-dr-congo,NA,portugal-v-dr-congo
2026,WC2026_061,2026-06-17,Portugal,DR Congo,BetMGM Brazil,1x2,1.28,5.5,10,snapshot,2026-06-13T19:42:09Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/portugal-v-dr-congo,NA,portugal-v-dr-congo
2026,WC2026_061,2026-06-17,Portugal,DR Congo,Betboo Brazil,1x2,1.28,6,9.75,snapshot,2026-06-13T19:42:09Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/portugal-v-dr-congo,NA,portugal-v-dr-congo
2026,WC2026_061,2026-06-17,Portugal,DR Congo,Betsson Brazil,1x2,1.3,5.45,12,snapshot,2026-06-13T19:42:09Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/portugal-v-dr-congo,NA,portugal-v-dr-congo
2026,WC2026_061,2026-06-17,Portugal,DR Congo,GaleraBet Brazil,1x2,1.27,5.1,10.5,snapshot,2026-06-13T19:42:09Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/portugal-v-dr-congo,NA,portugal-v-dr-congo
2026,WC2026_061,2026-06-17,Portugal,DR Congo,SeguroBet Brazil,1x2,1.27,5.6,11,snapshot,2026-06-13T19:42:09Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/portugal-v-dr-congo,NA,portugal-v-dr-congo
2026,WC2026_061,2026-06-17,Portugal,DR Congo,Sportingbet Brazil,1x2,1.28,6,9.25,snapshot,2026-06-13T19:42:09Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/portugal-v-dr-congo,NA,portugal-v-dr-congo
